 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,20,0.659,0,0,0.659
2,1,0,2,0,2,0.100,0,0,0.100
3,3,1,3,1,19,0.234,1,0,0.347
4,1,0,2,0,7,0.264,0,0,0.264
5,1,0,2,0,2,0.090,0,0,0.090
6,7,3,5,11,117,0.591,3,0,1.331
7,10,4,7,15,82,0.326,3,1,0.775
8,9,3,7,15,105,0.445,2,0,0.803
9,1,0,2,0,4,0.142,0,0,0.142
10,1,0,2,0,0,0.026,0,0,0.026
11,9,4,6,11,94,0.383,4,0,0.908
12,1,0,2,0,28,0.848,0,0,0.848
13,1,0,2,0,0,0.026,0,0,0.026
14,1,0,2,0,8,0.312,0,0,0.312
15,5,2,4,6,44,0.311,2,0,0.485
16,1,0,2,0,6,0.205,0,0,0.205
17,1,0,2,0,1,0.063,0,0,0.063
18,5,2,4,7,81,0.539,2,0,1.317
19,5,2,4,6,66,0.463,2,0,0.644
20,1,0,2,0,0,0.026,0,0,0.026
21,1,0,2,0,0,0.026,0,0,0.026
22,1,0,2,0,57,1.880,0,0,1.880
23,1,0,2,0,3,0.116,0,0,0.116
24,3,1,3,3,20,0.248,1,0,0.290
25,8,3,6,13,174,0.749,2,1,1.712
26,1,0,2,0,0,0.026,0,0,0.026
27,1,0,2,0,6,0.227,0,0,0.227
28,1,0,2,0,6,0.216,0,0,0.216
29,3,1,3,3,14,0.184,1,0,0.400
30,7,3,5,10,144,0.681,3,0,1.077
31,0,0,1,0,0,0.000,0,0,0.000
32,3,1,3,3,97,1.095,1,0,1.891
33,0,0,1,0,0,0.000,0,0,0.000
34,7,3,5,11,87,0.441,3,0,1.155
35,3,1,3,4,8,0.148,1,0,0.253
36,1,0,2,0,0,0.026,0,0,0.026
37,9,4,6,11,84,0.351,4,0,0.788
38,1,0,2,0,2,0.090,0,0,0.090
39,3,1,3,3,5,0.106,1,0,0.164
40,1,0,2,0,2,0.090,0,0,0.090
41,1,0,2,0,0,0.037,0,0,0.037
42,1,0,2,0,7,0.221,0,0,0.221
43,15,7,9,18,311,0.688,7,0,1.469
44,11,5,7,15,232,0.697,5,0,1.503
45,1,0,2,0,8,0.269,0,0,0.269
46,1,0,2,0,18,0.607,0,0,0.607
47,13,6,8,18,187,0.495,6,0,1.133
48,9,4,6,13,73,0.294,4,0,0.631
49,3,1,3,4,24,0.317,1,0,0.659
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,6,0.205,0,0,0.205
52,1,0,2,0,1,0.063,0,0,0.063
53,1,0,2,0,3,0.127,0,0,0.127
54,1,0,2,0,5,0.168,0,0,0.168
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,6,0.205,0,0,0.205
57,3,1,3,4,39,0.444,1,0,0.452
58,1,0,2,0,3,0.127,0,0,0.127
59,1,0,2,0,5,0.190,0,0,0.190
60,5,2,4,9,99,0.690,2,0,1.000
61,1,0,2,0,1,0.052,0,0,0.052
62,22,10,13,37,324,0.538,9,1,1.495
63,0,0,1,0,0,0.000,0,0,0.000
64,1,0,2,0,0,0.026,0,0,0.026
65,1,0,2,0,6,0.194,0,0,0.194
66,1,0,2,0,3,0.127,0,0,0.127
67,57,28,29,76,1306,0.789,27,1,2.513
68,3,1,3,4,12,0.194,1,0,0.290
69,3,1,3,4,10,0.169,1,0,0.280
70,9,4,6,14,149,0.557,4,0,1.066
71,1,0,2,0,0,0.026,0,0,0.026
72,1,0,2,0,4,0.164,0,0,0.164
73,1,0,2,0,2,0.079,0,0,0.079
74,9,4,6,11,149,0.561,4,0,1.038
75,1,0,2,0,0,0.037,0,0,0.037
76,44,20,25,73,884,0.703,18,1,2.053
77,1,0,2,0,4,0.142,0,0,0.142
78,1,0,2,0,7,0.253,0,0,0.253
79,1,0,2,0,1,0.052,0,0,0.052
80,81,39,43,120,1582,0.678,37,2,2.585
81,1,0,2,0,0,0.026,0,0,0.026
82,1,0,2,0,0,0.026,0,0,0.026
83,1,0,2,0,2,0.090,0,0,0.090
84,3,1,3,1,6,0.093,1,0,0.127
85,1,0,2,0,5,0.201,0,0,0.201
86,1,0,2,0,20,0.681,0,0,0.681
87,1,0,2,0,0,0.037,0,0,0.037
88,1,0,2,0,0,0.026,0,0,0.026
89,1,0,2,0,3,0.138,0,0,0.138
90,17,8,10,20,140,0.310,8,0,0.808
91,26,12,15,45,515,0.682,11,1,1.779
92,44,21,24,68,683,0.555,20,1,1.854
93,1,0,2,0,2,0.100,0,0,0.100
94,1,0,2,0,0,0.037,0,0,0.037
95,5,2,4,7,44,0.333,2,0,0.618
96,0,0,1,0,0,0.000,0,0,0.000
97,1,0,2,0,0,0.026,0,0,0.026
98,1,0,2,0,3,0.138,0,0,0.138
99,1,0,2,0,1,0.063,0,0,0.063
100,1,0,2,0,0,0.026,0,0,0.026
101,1,0,2,0,4,0.131,0,0,0.131
102,1,0,2,0,5,0.168,0,0,0.168
103,3,1,3,1,39,0.422,1,0,0.723
104,1,0,2,0,0,0.026,0,0,0.026
105,0,0,1,0,0,0.000,0,0,0.000
106,1,0,2,0,8,0.269,0,0,0.269
107,1,0,2,0,1,0.063,0,0,0.063
108,1,0,2,0,0,0.026,0,0,0.026
109,1,0,2,0,1,0.052,0,0,0.052
110,1,0,2,0,0,0.026,0,0,0.026
111,1,0,2,0,2,0.090,0,0,0.090
112,23,11,13,34,470,0.695,11,0,1.634
113,1,0,2,0,15,0.528,0,0,0.528
114,1,0,2,0,1,0.063,0,0,0.063
115,1,0,2,0,7,0.286,0,0,0.286
116,1,0,2,0,3,0.105,0,0,0.105
117,1,0,2,0,0,0.026,0,0,0.026
118,17,8,10,27,326,0.694,8,0,1.423
119,1,0,2,0,31,1.068,0,0,1.068
120,1,0,2,0,0,0.037,0,0,0.037
121,1,0,2,0,2,0.090,0,0,0.090
122,1,0,2,0,2,0.090,0,0,0.090
123,1,0,2,0,12,0.374,0,0,0.374
124,3,1,3,3,26,0.296,1,0,0.363
125,1,0,2,0,7,0.242,0,0,0.242
126,3,1,3,4,36,0.454,1,0,0.681
127,1,0,2,0,0,0.026,0,0,0.026
128,1,0,2,0,26,0.849,0,0,0.849
129,1,0,2,0,2,0.090,0,0,0.090
130,9,4,6,11,97,0.392,4,0,0.718
131,1,0,2,0,2,0.090,0,0,0.090
132,1,0,2,0,1,0.074,0,0,0.074
133,1,0,2,0,2,0.090,0,0,0.090
134,3,1,3,3,43,0.488,1,0,0.579
135,1,0,2,0,6,0.216,0,0,0.216
136,12,5,8,15,164,0.494,4,1,1.260
137,1,0,2,0,21,0.697,0,0,0.697
138,1,0,2,0,2,0.100,0,0,0.100
139,1,0,2,0,17,0.526,0,0,0.526
140,1,0,2,0,13,0.411,0,0,0.411
141,1,0,2,0,4,0.131,0,0,0.131
142,1,0,2,0,1,0.063,0,0,0.063
143,1,0,2,0,15,0.463,0,0,0.463
144,1,0,2,0,3,0.116,0,0,0.116
145,11,5,7,15,141,0.464,5,0,0.743
146,1,0,2,0,5,0.190,0,0,0.190
147,1,0,2,0,17,0.559,0,0,0.559
148,1,0,2,0,7,0.264,0,0,0.264
149,7,3,5,11,132,0.627,3,0,1.053
150,1,0,2,0,2,0.090,0,0,0.090
151,7,3,5,8,122,0.577,3,0,1.403
152,1,0,2,0,4,0.153,0,0,0.153
153,1,0,2,0,1,0.074,0,0,0.074
154,1,0,2,0,0,0.037,0,0,0.037
155,1,0,2,0,17,0.559,0,0,0.559
156,1,0,2,0,0,0.037,0,0,0.037
157,11,5,7,15,203,0.643,5,0,1.686
158,0,0,1,0,0,0.000,0,0,0.000
159,0,0,1,0,0,0.000,0,0,0.000
160,0,0,1,0,0,0.000,0,0,0.000
161,7,3,5,6,53,0.283,3,0,0.476
162,0,0,1,0,0,0.000,0,0,0.000
163,1,0,2,0,8,0.269,0,0,0.269
